"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"1518","11/06/2022","AQS",360050080,3,6.7,"ug/m3 LC",28,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1519","11/07/2022","AQS",360050080,3,4.2,"ug/m3 LC",18,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1520","11/08/2022","AQS",360050080,3,4,"ug/m3 LC",17,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1521","11/09/2022","AQS",360050080,3,4.5,"ug/m3 LC",19,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1522","11/10/2022","AQS",360050080,3,5.4,"ug/m3 LC",23,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1523","11/15/2022","AQS",360050080,3,4,"ug/m3 LC",17,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1524","11/16/2022","AQS",360050080,3,2.9,"ug/m3 LC",12,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1525","11/17/2022","AQS",360050080,3,5.5,"ug/m3 LC",23,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1526","11/18/2022","AQS",360050080,3,6.7,"ug/m3 LC",28,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1527","11/19/2022","AQS",360050080,3,5.4,"ug/m3 LC",23,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1528","11/20/2022","AQS",360050080,3,6.9,"ug/m3 LC",29,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1529","11/21/2022","AQS",360050080,3,5.4,"ug/m3 LC",23,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1530","11/22/2022","AQS",360050080,3,8.9,"ug/m3 LC",37,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1531","11/23/2022","AQS",360050080,3,10.7,"ug/m3 LC",45,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1532","11/24/2022","AQS",360050080,3,7.7,"ug/m3 LC",32,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1533","11/25/2022","AQS",360050080,3,5.9,"ug/m3 LC",25,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1534","11/26/2022","AQS",360050080,3,6.3,"ug/m3 LC",26,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1535","11/27/2022","AQS",360050080,3,7,"ug/m3 LC",29,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1536","11/28/2022","AQS",360050080,3,6.1,"ug/m3 LC",25,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1537","11/29/2022","AQS",360050080,3,8.3,"ug/m3 LC",35,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1538","11/30/2022","AQS",360050080,3,4.8,"ug/m3 LC",20,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1539","12/01/2022","AQS",360050080,3,7.2,"ug/m3 LC",30,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1540","12/02/2022","AQS",360050080,3,10.1,"ug/m3 LC",42,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1541","12/03/2022","AQS",360050080,3,4.9,"ug/m3 LC",20,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1542","12/04/2022","AQS",360050080,3,8.8,"ug/m3 LC",37,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1543","12/05/2022","AQS",360050080,3,10.4,"ug/m3 LC",43,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1544","12/06/2022","AQS",360050080,3,9.8,"ug/m3 LC",41,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1545","12/07/2022","AQS",360050080,3,9.5,"ug/m3 LC",40,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1546","12/08/2022","AQS",360050080,3,4,"ug/m3 LC",17,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1547","12/09/2022","AQS",360050080,3,4.6,"ug/m3 LC",19,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1548","12/10/2022","AQS",360050080,3,6.1,"ug/m3 LC",25,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1549","12/11/2022","AQS",360050080,3,5.7,"ug/m3 LC",24,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1550","12/12/2022","AQS",360050080,3,6.2,"ug/m3 LC",26,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1551","12/13/2022","AQS",360050080,3,5.6,"ug/m3 LC",23,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1552","12/14/2022","AQS",360050080,3,5.2,"ug/m3 LC",22,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1553","12/15/2022","AQS",360050080,3,4.7,"ug/m3 LC",20,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1554","12/16/2022","AQS",360050080,3,3.7,"ug/m3 LC",15,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1555","12/17/2022","AQS",360050080,3,6.9,"ug/m3 LC",29,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1556","12/18/2022","AQS",360050080,3,7.9,"ug/m3 LC",33,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1557","12/19/2022","AQS",360050080,3,7.2,"ug/m3 LC",30,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1558","12/20/2022","AQS",360050080,3,6.3,"ug/m3 LC",26,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1559","12/21/2022","AQS",360050080,3,10.9,"ug/m3 LC",45,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1560","12/22/2022","AQS",360050080,3,7.5,"ug/m3 LC",31,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1561","12/23/2022","AQS",360050080,3,6.6,"ug/m3 LC",28,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1562","12/24/2022","AQS",360050080,3,11.1,"ug/m3 LC",46,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1563","12/25/2022","AQS",360050080,3,9.1,"ug/m3 LC",38,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1564","12/26/2022","AQS",360050080,3,8.6,"ug/m3 LC",36,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1565","12/27/2022","AQS",360050080,3,10.5,"ug/m3 LC",44,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1566","12/28/2022","AQS",360050080,3,12.4,"ug/m3 LC",52,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1567","12/29/2022","AQS",360050080,3,16.8,"ug/m3 LC",61,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1568","12/30/2022","AQS",360050080,3,24.6,"ug/m3 LC",77,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1569","12/31/2022","AQS",360050080,3,16.3,"ug/m3 LC",60,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
